date,region,anom_c
1946-11,Arctic (≥60°N),-3.357154
1946-12,Arctic (≥60°N),-2.436573
1947-01,Arctic (≥60°N),-4.275387
1947-02,Arctic (≥60°N),-1.5168552
1947-03,Arctic (≥60°N),-1.4437733
1947-04,Arctic (≥60°N),-1.9355421
1947-05,Arctic (≥60°N),-1.1421793
1947-06,Arctic (≥60°N),-0.74083567
1947-07,Arctic (≥60°N),-0.6116538
1947-08,Arctic (≥60°N),-0.4047923
1947-09,Arctic (≥60°N),-1.1915833
1947-10,Arctic (≥60°N),-2.2885618
1947-11,Arctic (≥60°N),-4.532233
1947-12,Arctic (≥60°N),-4.0996284
1948-01,Arctic (≥60°N),-3.4962883
1948-02,Arctic (≥60°N),-2.9325352
1948-03,Arctic (≥60°N),-3.4916553
1948-04,Arctic (≥60°N),-1.6415052
1948-05,Arctic (≥60°N),-1.5926492
1948-06,Arctic (≥60°N),-0.49672556
1948-07,Arctic (≥60°N),-0.64314795
1948-08,Arctic (≥60°N),-0.94098616
1948-09,Arctic (≥60°N),-0.9820801
1948-10,Arctic (≥60°N),-2.37041
1948-11,Arctic (≥60°N),-4.2038336
1948-12,Arctic (≥60°N),-1.9552345
1949-01,Arctic (≥60°N),0.6297951
1949-02,Arctic (≥60°N),-1.3969364
1949-03,Arctic (≥60°N),-1.6562366
1949-04,Arctic (≥60°N),0.63922596
1949-05,Arctic (≥60°N),-0.2974527
1949-06,Arctic (≥60°N),0.16181326
1949-07,Arctic (≥60°N),-0.56505346
1949-08,Arctic (≥60°N),-1.0112376
1949-09,Arctic (≥60°N),-0.8218323
1949-10,Arctic (≥60°N),-1.8121824
1949-11,Arctic (≥60°N),-2.134986
1949-12,Arctic (≥60°N),-2.036152
1950-01,Arctic (≥60°N),-4.028393
1950-02,Arctic (≥60°N),-3.7099705
1950-03,Arctic (≥60°N),-2.946535
1950-04,Arctic (≥60°N),-1.777461
1950-05,Arctic (≥60°N),-0.5556009
1950-06,Arctic (≥60°N),-0.3603425
1950-07,Arctic (≥60°N),-0.8157859
1950-08,Arctic (≥60°N),-0.32443953
1950-09,Arctic (≥60°N),-1.12417
1950-10,Arctic (≥60°N),-1.0810423
1950-11,Arctic (≥60°N),-1.9921637
1950-12,Arctic (≥60°N),-3.5154457
1951-01,Arctic (≥60°N),-1.94804
1951-02,Arctic (≥60°N),-3.046915
1951-03,Arctic (≥60°N),-0.4521656
1951-04,Arctic (≥60°N),-0.8663893
1951-05,Arctic (≥60°N),-0.047513723
1951-06,Arctic (≥60°N),0.105538845
1951-07,Arctic (≥60°N),-0.5802207
1951-08,Arctic (≥60°N),-0.15573835
1951-09,Arctic (≥60°N),-0.626001
1951-10,Arctic (≥60°N),-0.5774412
1951-11,Arctic (≥60°N),-1.0315313
1951-12,Arctic (≥60°N),-0.9010353
1952-01,Arctic (≥60°N),-1.3792839
1952-02,Arctic (≥60°N),0.5767727
1952-03,Arctic (≥60°N),-0.46608162
1952-04,Arctic (≥60°N),-1.6091871
1952-05,Arctic (≥60°N),-1.9890115
1952-06,Arctic (≥60°N),-0.6187959
1952-07,Arctic (≥60°N),-0.71986914
1952-08,Arctic (≥60°N),-0.5165477
1952-09,Arctic (≥60°N),-1.1355225
1952-10,Arctic (≥60°N),-1.4954405
1952-11,Arctic (≥60°N),-1.1583014
1952-12,Arctic (≥60°N),-2.9795265
1953-01,Arctic (≥60°N),0.117328644
1953-02,Arctic (≥60°N),-3.0664768
1953-03,Arctic (≥60°N),-1.5221729
1953-04,Arctic (≥60°N),-1.2908888
1953-05,Arctic (≥60°N),-0.79046416
1953-06,Arctic (≥60°N),-0.35420847
1953-07,Arctic (≥60°N),-0.41466284
1953-08,Arctic (≥60°N),-0.18701887
1953-09,Arctic (≥60°N),-0.5881592
1953-10,Arctic (≥60°N),-0.6550474
1953-11,Arctic (≥60°N),-3.2283087
1953-12,Arctic (≥60°N),-2.3649178
1954-01,Arctic (≥60°N),-2.7858849
1954-02,Arctic (≥60°N),-3.3376865
1954-03,Arctic (≥60°N),-3.774828
1954-04,Arctic (≥60°N),-1.2125196
1954-05,Arctic (≥60°N),-0.8204324
1954-06,Arctic (≥60°N),-0.54949045
1954-07,Arctic (≥60°N),-0.63155127
1954-08,Arctic (≥60°N),-0.7459178
1954-09,Arctic (≥60°N),-1.1585633
1954-10,Arctic (≥60°N),-2.9145384
1954-11,Arctic (≥60°N),-1.7927923
1954-12,Arctic (≥60°N),-3.1968575
1955-01,Arctic (≥60°N),-1.2130699
1955-02,Arctic (≥60°N),0.66524315
1955-03,Arctic (≥60°N),-0.14836311
1955-04,Arctic (≥60°N),0.76471424
1955-05,Arctic (≥60°N),-0.044309378
1955-06,Arctic (≥60°N),-0.36281443
1955-07,Arctic (≥60°N),-0.05830908
1955-08,Arctic (≥60°N),-0.056769848
1955-09,Arctic (≥60°N),-0.8283936
1955-10,Arctic (≥60°N),-1.353076
1955-11,Arctic (≥60°N),-2.2647161
1955-12,Arctic (≥60°N),-1.0536232
1956-01,Arctic (≥60°N),-2.0046043
1956-02,Arctic (≥60°N),-1.29072
1956-03,Arctic (≥60°N),-2.2815418
1956-04,Arctic (≥60°N),-0.5298414
1956-05,Arctic (≥60°N),-1.1170938
1956-06,Arctic (≥60°N),-1.0179353
1956-07,Arctic (≥60°N),-1.3570762
1956-08,Arctic (≥60°N),-0.8779063
1956-09,Arctic (≥60°N),-1.0736328
1956-10,Arctic (≥60°N),-1.1614866
1956-11,Arctic (≥60°N),-1.8838873
1956-12,Arctic (≥60°N),-3.571537
1957-01,Arctic (≥60°N),-1.6550255
1957-02,Arctic (≥60°N),-1.934763
1957-03,Arctic (≥60°N),-1.6009083
1957-04,Arctic (≥60°N),-0.71221447
1957-05,Arctic (≥60°N),-0.25207305
1957-06,Arctic (≥60°N),-0.20223093
1957-07,Arctic (≥60°N),-0.5369773
1957-08,Arctic (≥60°N),-0.4057994
1957-09,Arctic (≥60°N),-1.4819275
1957-10,Arctic (≥60°N),-1.1958494
1957-11,Arctic (≥60°N),-1.9889288
1957-12,Arctic (≥60°N),-3.0874367
1958-01,Arctic (≥60°N),-3.344921
1958-02,Arctic (≥60°N),-0.73812294
1958-03,Arctic (≥60°N),-2.0479603
1958-04,Arctic (≥60°N),0.8470812
1958-05,Arctic (≥60°N),-0.40643096
1958-06,Arctic (≥60°N),-0.88716745
1958-07,Arctic (≥60°N),-0.89803076
1958-08,Arctic (≥60°N),-0.51218367
1958-09,Arctic (≥60°N),-0.73458254
1958-10,Arctic (≥60°N),-2.2019835
1958-11,Arctic (≥60°N),-3.0557623
1958-12,Arctic (≥60°N),-1.7555275
1959-01,Arctic (≥60°N),0.76724625
1959-02,Arctic (≥60°N),-1.6686039
1959-03,Arctic (≥60°N),-2.9221058
1959-04,Arctic (≥60°N),0.38083363
1959-05,Arctic (≥60°N),-0.38174224
1959-06,Arctic (≥60°N),-0.31825876
1959-07,Arctic (≥60°N),0.0168252
1959-08,Arctic (≥60°N),-0.11090803
1959-09,Arctic (≥60°N),-0.26445925
1959-10,Arctic (≥60°N),-0.61537457
1959-11,Arctic (≥60°N),-0.92636776
1959-12,Arctic (≥60°N),-0.5299721
1960-01,Arctic (≥60°N),0.12781143
1960-02,Arctic (≥60°N),0.4910183
1960-03,Arctic (≥60°N),-3.4293385
1960-04,Arctic (≥60°N),-2.3601637
1960-05,Arctic (≥60°N),-1.573118
1960-06,Arctic (≥60°N),-0.7788911
1960-07,Arctic (≥60°N),-1.0466514
1960-08,Arctic (≥60°N),-1.0233226
1960-09,Arctic (≥60°N),-0.2715088
1960-10,Arctic (≥60°N),-1.401721
1960-11,Arctic (≥60°N),-0.8371954
1960-12,Arctic (≥60°N),-1.2225838
1961-01,Arctic (≥60°N),-2.568447
1961-02,Arctic (≥60°N),-2.9904575
1961-03,Arctic (≥60°N),0.9676037
1961-04,Arctic (≥60°N),-1.511836
1961-05,Arctic (≥60°N),-0.5852945
1961-06,Arctic (≥60°N),-0.368155
1961-07,Arctic (≥60°N),-0.81105566
1961-08,Arctic (≥60°N),-0.6756358
1961-09,Arctic (≥60°N),-0.6803528
1961-10,Arctic (≥60°N),-0.24626446
1961-11,Arctic (≥60°N),-0.98416805
1961-12,Arctic (≥60°N),-1.0891914
1962-01,Arctic (≥60°N),-1.5016289
1962-02,Arctic (≥60°N),-0.1532383
1962-03,Arctic (≥60°N),-0.15602303
1962-04,Arctic (≥60°N),-0.6709547
1962-05,Arctic (≥60°N),-0.12273955
1962-06,Arctic (≥60°N),-0.12853098
1962-07,Arctic (≥60°N),0.14002466
1962-08,Arctic (≥60°N),0.072350025
1962-09,Arctic (≥60°N),-0.38680422
1962-10,Arctic (≥60°N),0.31153584
1962-11,Arctic (≥60°N),-0.89755917
1962-12,Arctic (≥60°N),-2.3007393
1963-01,Arctic (≥60°N),-2.1712608
1963-02,Arctic (≥60°N),-1.561182
1963-03,Arctic (≥60°N),-3.6875324
1963-04,Arctic (≥60°N),-2.2932692
1963-05,Arctic (≥60°N),-2.0388772
1963-06,Arctic (≥60°N),-0.781363
1963-07,Arctic (≥60°N),-1.0589805
1963-08,Arctic (≥60°N),-1.3868175
1963-09,Arctic (≥60°N),-1.1908509
1963-10,Arctic (≥60°N),-1.084857
1963-11,Arctic (≥60°N),-0.2998724
1963-12,Arctic (≥60°N),-1.1388283
1964-01,Arctic (≥60°N),-1.045269
1964-02,Arctic (≥60°N),-0.61016273
1964-03,Arctic (≥60°N),0.20475578
1964-04,Arctic (≥60°N),0.8474474
1964-05,Arctic (≥60°N),-0.49456573
1964-06,Arctic (≥60°N),-0.18819284
1964-07,Arctic (≥60°N),-0.5005698
1964-08,Arctic (≥60°N),-0.6910167
1964-09,Arctic (≥60°N),-0.35039675
1964-10,Arctic (≥60°N),-0.86693096
1964-11,Arctic (≥60°N),-2.0858526
1964-12,Arctic (≥60°N),-1.982975
1965-01,Arctic (≥60°N),-1.0653038
1965-02,Arctic (≥60°N),0.0204525
1965-03,Arctic (≥60°N),1.351759
1965-04,Arctic (≥60°N),-0.11657238
1965-05,Arctic (≥60°N),-0.80135894
1965-06,Arctic (≥60°N),-0.8181367
1965-07,Arctic (≥60°N),-0.270864
1965-08,Arctic (≥60°N),-0.73908186
1965-09,Arctic (≥60°N),-0.8384644
1965-10,Arctic (≥60°N),-0.5959654
1965-11,Arctic (≥60°N),-1.4269171
1965-12,Arctic (≥60°N),-2.1902199
1966-01,Arctic (≥60°N),-4.1115074
1966-02,Arctic (≥60°N),-0.6259403
1966-03,Arctic (≥60°N),-0.45100594
1966-04,Arctic (≥60°N),-0.7484083
1966-05,Arctic (≥60°N),-1.0178812
1966-06,Arctic (≥60°N),-0.6869416
1966-07,Arctic (≥60°N),-0.78621435
1966-08,Arctic (≥60°N),-1.2770762
1966-09,Arctic (≥60°N),-1.3344055
1966-10,Arctic (≥60°N),-1.5504026
1966-11,Arctic (≥60°N),-2.661933
1966-12,Arctic (≥60°N),-2.7527199
1967-01,Arctic (≥60°N),-1.1695824
1967-02,Arctic (≥60°N),-3.9430943
1967-03,Arctic (≥60°N),-4.1722584
1967-04,Arctic (≥60°N),-1.1563368
1967-05,Arctic (≥60°N),-0.7435281
1967-06,Arctic (≥60°N),-0.9276643
1967-07,Arctic (≥60°N),-0.90376806
1967-08,Arctic (≥60°N),-1.0577159
1967-09,Arctic (≥60°N),-1.0477539
1967-10,Arctic (≥60°N),-2.77489
1967-11,Arctic (≥60°N),-2.4930792
1967-12,Arctic (≥60°N),-1.3762093
1968-01,Arctic (≥60°N),-1.9137535
1968-02,Arctic (≥60°N),-0.6218357
1968-03,Arctic (≥60°N),-2.5627155
1968-04,Arctic (≥60°N),-0.62572765
1968-05,Arctic (≥60°N),-0.20715117
1968-06,Arctic (≥60°N),-0.6315522
1968-07,Arctic (≥60°N),-0.91280127
1968-08,Arctic (≥60°N),-0.9455943
1968-09,Arctic (≥60°N),-1.362146
1968-10,Arctic (≥60°N),-2.1817503
1968-11,Arctic (≥60°N),-0.69876766
1968-12,Arctic (≥60°N),-0.50235367
1969-01,Arctic (≥60°N),-4.6672325
1969-02,Arctic (≥60°N),-2.1427555
1969-03,Arctic (≥60°N),-4.1617603
1969-04,Arctic (≥60°N),-2.2787733
1969-05,Arctic (≥60°N),-0.21752715
1969-06,Arctic (≥60°N),-0.6738496
1969-07,Arctic (≥60°N),-1.1707969
1969-08,Arctic (≥60°N),-0.7101512
1969-09,Arctic (≥60°N),-1.4401184
1969-10,Arctic (≥60°N),-2.928668
1969-11,Arctic (≥60°N),-3.72898
1969-12,Arctic (≥60°N),-2.7304726
1970-01,Arctic (≥60°N),-2.0388756
1970-02,Arctic (≥60°N),-0.13115883
1970-03,Arctic (≥60°N),-1.30826
1970-04,Arctic (≥60°N),-0.6114149
1970-05,Arctic (≥60°N),-0.39300323
1970-06,Arctic (≥60°N),-1.0230927
1970-07,Arctic (≥60°N),-1.0406394
1970-08,Arctic (≥60°N),-0.5564647
1970-09,Arctic (≥60°N),-0.5555054
1970-10,Arctic (≥60°N),-1.7273741
1970-11,Arctic (≥60°N),-1.4136114
1970-12,Arctic (≥60°N),-0.39406204
1971-01,Arctic (≥60°N),-1.4121971
1971-02,Arctic (≥60°N),1.6516628
1971-03,Arctic (≥60°N),-1.934267
1971-04,Arctic (≥60°N),-0.39348888
1971-05,Arctic (≥60°N),-0.5629556
1971-06,Arctic (≥60°N),-0.6747651
1971-07,Arctic (≥60°N),-0.9319968
1971-08,Arctic (≥60°N),-1.2155528
1971-09,Arctic (≥60°N),-1.0233399
1971-10,Arctic (≥60°N),-0.14900494
1971-11,Arctic (≥60°N),-0.63574886
1971-12,Arctic (≥60°N),-1.2666359
1972-01,Arctic (≥60°N),-1.1736107
1972-02,Arctic (≥60°N),1.7677517
1972-03,Arctic (≥60°N),-1.1031055
1972-04,Arctic (≥60°N),-0.19610119
1972-05,Arctic (≥60°N),-0.45800567
1972-06,Arctic (≥60°N),-0.92900705
1972-07,Arctic (≥60°N),-0.84505224
1972-08,Arctic (≥60°N),-0.9577708
1972-09,Arctic (≥60°N),-1.0286499
1972-10,Arctic (≥60°N),-1.8947325
1972-11,Arctic (≥60°N),-2.5537786
1972-12,Arctic (≥60°N),-3.2278786
1973-01,Arctic (≥60°N),-3.85989
1973-02,Arctic (≥60°N),-3.124216
1973-03,Arctic (≥60°N),-3.322298
1973-04,Arctic (≥60°N),-1.3762159
1973-05,Arctic (≥60°N),-0.45278716
1973-06,Arctic (≥60°N),-0.94463205
1973-07,Arctic (≥60°N),-1.3206992
1973-08,Arctic (≥60°N),-1.3650279
1973-09,Arctic (≥60°N),-1.4057556
1973-10,Arctic (≥60°N),-1.5189085
1973-11,Arctic (≥60°N),-1.430335
1973-12,Arctic (≥60°N),-0.7632942
1974-01,Arctic (≥60°N),-1.6397057
1974-02,Arctic (≥60°N),-1.366312
1974-03,Arctic (≥60°N),-0.58026314
1974-04,Arctic (≥60°N),1.0105639
1974-05,Arctic (≥60°N),-1.1898782
1974-06,Arctic (≥60°N),-0.6785493
1974-07,Arctic (≥60°N),-0.61986303
1974-08,Arctic (≥60°N),-0.93924665
1974-09,Arctic (≥60°N),-1.0874878
1974-10,Arctic (≥60°N),-1.3578062
1974-11,Arctic (≥60°N),-0.08548641
1974-12,Arctic (≥60°N),-1.0993385
1975-01,Arctic (≥60°N),-0.9096794
1975-02,Arctic (≥60°N),0.82001305
1975-03,Arctic (≥60°N),-1.3535633
1975-04,Arctic (≥60°N),-0.39049816
1975-05,Arctic (≥60°N),-0.96215606
1975-06,Arctic (≥60°N),-1.0746675
1975-07,Arctic (≥60°N),-0.8694358
1975-08,Arctic (≥60°N),-0.55258894
1975-09,Arctic (≥60°N),-0.87694705
1975-10,Arctic (≥60°N),-2.0941343
1975-11,Arctic (≥60°N),-1.0301886
1975-12,Arctic (≥60°N),1.3171654
1976-01,Arctic (≥60°N),-0.85401535
1976-02,Arctic (≥60°N),-1.8008671
1976-03,Arctic (≥60°N),-0.2837696
1976-04,Arctic (≥60°N),-1.3522291
1976-05,Arctic (≥60°N),-0.82479644
1976-06,Arctic (≥60°N),-0.68700266
1976-07,Arctic (≥60°N),-1.0023093
1976-08,Arctic (≥60°N),-1.0068126
1976-09,Arctic (≥60°N),-0.68740237
1976-10,Arctic (≥60°N),-0.9103575
1976-11,Arctic (≥60°N),-0.20926571
1976-12,Arctic (≥60°N),-1.465519
1977-01,Arctic (≥60°N),0.4055519
1977-02,Arctic (≥60°N),-1.603754
1977-03,Arctic (≥60°N),-0.7936268
1977-04,Arctic (≥60°N),0.970067
1977-05,Arctic (≥60°N),0.027529001
1977-06,Arctic (≥60°N),0.0761199
1977-07,Arctic (≥60°N),-0.0020041466
1977-08,Arctic (≥60°N),-0.47757673
1977-09,Arctic (≥60°N),-0.8536316
1977-10,Arctic (≥60°N),-1.0124998
1977-11,Arctic (≥60°N),-1.4569464
1977-12,Arctic (≥60°N),-0.5652504
1978-01,Arctic (≥60°N),-1.6575584
1978-02,Arctic (≥60°N),-0.51348305
1978-03,Arctic (≥60°N),-0.5107136
1978-04,Arctic (≥60°N),0.2219286
1978-05,Arctic (≥60°N),-0.6615274
1978-06,Arctic (≥60°N),-0.5802522
1978-07,Arctic (≥60°N),-1.2987876
1978-08,Arctic (≥60°N),-1.1085582
1978-09,Arctic (≥60°N),-0.8444458
1978-10,Arctic (≥60°N),-1.0860167
1978-11,Arctic (≥60°N),-0.25980282
1978-12,Arctic (≥60°N),-2.0162697
1979-01,Arctic (≥60°N),-1.9355583
1979-02,Arctic (≥60°N),-0.99238014
1979-03,Arctic (≥60°N),-1.4281178
1979-04,Arctic (≥60°N),-0.62447643
1979-05,Arctic (≥60°N),-0.7115152
1979-06,Arctic (≥60°N),-0.68578196
1979-07,Arctic (≥60°N),-0.63588476
1979-08,Arctic (≥60°N),-0.6467662
1979-09,Arctic (≥60°N),-0.32036746
1979-10,Arctic (≥60°N),-2.1936522
1979-11,Arctic (≥60°N),-1.1092291
1979-12,Arctic (≥60°N),-2.5876808
1980-01,Arctic (≥60°N),-0.6293297
1980-02,Arctic (≥60°N),-1.5458012
1980-03,Arctic (≥60°N),1.4593945
1980-04,Arctic (≥60°N),0.11743641
1980-05,Arctic (≥60°N),-0.5487344
1980-06,Arctic (≥60°N),-0.29109812
1980-07,Arctic (≥60°N),-0.77895117
1980-08,Arctic (≥60°N),-0.9010997
1980-09,Arctic (≥60°N),-0.5559937
1980-10,Arctic (≥60°N),-0.90910625
1980-11,Arctic (≥60°N),-0.11466122
1980-12,Arctic (≥60°N),-1.3309822
1981-01,Arctic (≥60°N),-0.5258446
1981-02,Arctic (≥60°N),0.5372982
1981-03,Arctic (≥60°N),0.5529003
1981-04,Arctic (≥60°N),-0.27221203
1981-05,Arctic (≥60°N),-0.8981912
1981-06,Arctic (≥60°N),-0.58214426
1981-07,Arctic (≥60°N),-0.6382041
1981-08,Arctic (≥60°N),-0.87100935
1981-09,Arctic (≥60°N),-0.80782473
1981-10,Arctic (≥60°N),-1.5805235
1981-11,Arctic (≥60°N),-2.6644049
1981-12,Arctic (≥60°N),-2.4864845
1982-01,Arctic (≥60°N),0.00409317
1982-02,Arctic (≥60°N),0.3182583
1982-03,Arctic (≥60°N),-0.25084114
1982-04,Arctic (≥60°N),-0.6570387
1982-05,Arctic (≥60°N),-0.12841582
1982-06,Arctic (≥60°N),-0.659781
1982-07,Arctic (≥60°N),-1.2453513
1982-08,Arctic (≥60°N),-1.0462413
1982-09,Arctic (≥60°N),-0.9230286
1982-10,Arctic (≥60°N),-1.0794554
1982-11,Arctic (≥60°N),-3.0648565
1982-12,Arctic (≥60°N),-0.34903336
1983-01,Arctic (≥60°N),-1.8464775
1983-02,Arctic (≥60°N),-1.1890659
1983-03,Arctic (≥60°N),-2.991228
1983-04,Arctic (≥60°N),-0.91024303
1983-05,Arctic (≥60°N),-0.3554666
1983-06,Arctic (≥60°N),-0.9473481
1983-07,Arctic (≥60°N),-0.47176123
1983-08,Arctic (≥60°N),-0.5061412
1983-09,Arctic (≥60°N),-1.0729004
1983-10,Arctic (≥60°N),-2.4147215
1983-11,Arctic (≥60°N),-2.2056036
1983-12,Arctic (≥60°N),-0.5721779
1984-01,Arctic (≥60°N),1.1963844
1984-02,Arctic (≥60°N),-0.70295143
1984-03,Arctic (≥60°N),0.35151482
1984-04,Arctic (≥60°N),0.72760487
1984-05,Arctic (≥60°N),-0.116025686
1984-06,Arctic (≥60°N),-0.3735261
1984-07,Arctic (≥60°N),-0.7376609
1984-08,Arctic (≥60°N),-0.4383006
1984-09,Arctic (≥60°N),-0.5923401
1984-10,Arctic (≥60°N),-1.4375792
1984-11,Arctic (≥60°N),-0.32565975
1984-12,Arctic (≥60°N),0.7695885
1985-01,Arctic (≥60°N),-1.088253
1985-02,Arctic (≥60°N),-0.33783913
1985-03,Arctic (≥60°N),1.1248608
1985-04,Arctic (≥60°N),1.4219103
1985-05,Arctic (≥60°N),-0.9832132
1985-06,Arctic (≥60°N),-0.25505686
1985-07,Arctic (≥60°N),-0.21550512
1985-08,Arctic (≥60°N),-0.10239363
1985-09,Arctic (≥60°N),-0.51131594
1985-10,Arctic (≥60°N),-0.80525494
1985-11,Arctic (≥60°N),-1.8488531
1985-12,Arctic (≥60°N),-1.3769264
1986-01,Arctic (≥60°N),-1.0376549
1986-02,Arctic (≥60°N),-0.09636879
1986-03,Arctic (≥60°N),0.2053051
1986-04,Arctic (≥60°N),0.22424793
1986-05,Arctic (≥60°N),-0.38015532
1986-06,Arctic (≥60°N),-0.23772287
1986-07,Arctic (≥60°N),-0.4548545
1986-08,Arctic (≥60°N),-0.7181773
1986-09,Arctic (≥60°N),-0.443689
1986-10,Arctic (≥60°N),-0.004717827
1986-11,Arctic (≥60°N),0.9274225
1986-12,Arctic (≥60°N),0.13329697
1987-01,Arctic (≥60°N),1.8889503
1987-02,Arctic (≥60°N),-1.0630894
1987-03,Arctic (≥60°N),-1.6542835
1987-04,Arctic (≥60°N),-0.84533215
1987-05,Arctic (≥60°N),-0.4554727
1987-06,Arctic (≥60°N),-0.19493723
1987-07,Arctic (≥60°N),-0.53084326
1987-08,Arctic (≥60°N),0.10735369
1987-09,Arctic (≥60°N),0.108312964
1987-10,Arctic (≥60°N),0.40577412
1987-11,Arctic (≥60°N),-0.78223324
1987-12,Arctic (≥60°N),-0.20288467
1988-01,Arctic (≥60°N),1.2990456
1988-02,Arctic (≥60°N),0.81131554
1988-03,Arctic (≥60°N),0.66633415
1988-04,Arctic (≥60°N),0.83539295
1988-05,Arctic (≥60°N),0.14154267
1988-06,Arctic (≥60°N),0.14008474
1988-07,Arctic (≥60°N),0.41532373
1988-08,Arctic (≥60°N),0.22710466
1988-09,Arctic (≥60°N),-0.17928469
1988-10,Arctic (≥60°N),-0.6245909
1988-11,Arctic (≥60°N),-1.5064459
1988-12,Arctic (≥60°N),-2.181919
1989-01,Arctic (≥60°N),-1.463253
1989-02,Arctic (≥60°N),-0.37137794
1989-03,Arctic (≥60°N),0.76804924
1989-04,Arctic (≥60°N),-0.82607555
1989-05,Arctic (≥60°N),0.21789765
1989-06,Arctic (≥60°N),0.14008474
1989-07,Arctic (≥60°N),-0.3868003
1989-08,Arctic (≥60°N),-0.39459944
1989-09,Arctic (≥60°N),-0.30245364
1989-10,Arctic (≥60°N),0.28306293
1989-11,Arctic (≥60°N),-1.1791143
1989-12,Arctic (≥60°N),0.9628563
1990-01,Arctic (≥60°N),1.3691139
1990-02,Arctic (≥60°N),-0.4859562
1990-03,Arctic (≥60°N),-1.1306019
1990-04,Arctic (≥60°N),0.2155199
1990-05,Arctic (≥60°N),-0.47045684
1990-06,Arctic (≥60°N),-0.43160105
1990-07,Arctic (≥60°N),-0.1126914
1990-08,Arctic (≥60°N),-0.2771983
1990-09,Arctic (≥60°N),-0.70595706
1990-10,Arctic (≥60°N),-0.4892149
1990-11,Arctic (≥60°N),-0.38785458
1990-12,Arctic (≥60°N),-1.1274147
1991-01,Arctic (≥60°N),0.12685013
1991-02,Arctic (≥60°N),-1.7274723
1991-03,Arctic (≥60°N),-0.37242317
1991-04,Arctic (≥60°N),-0.96166515
1991-05,Arctic (≥60°N),-0.40746856
1991-06,Arctic (≥60°N),-0.083853245
1991-07,Arctic (≥60°N),-0.532125
1991-08,Arctic (≥60°N),-0.6426158
1991-09,Arctic (≥60°N),-0.5570618
1991-10,Arctic (≥60°N),-1.394824
1991-11,Arctic (≥60°N),-0.3854437
1991-12,Arctic (≥60°N),-1.9889565
1992-01,Arctic (≥60°N),-3.393032
1992-02,Arctic (≥60°N),-0.8177433
1992-03,Arctic (≥60°N),-1.5820484
1992-04,Arctic (≥60°N),-1.3510695
1992-05,Arctic (≥60°N),-1.590452
1992-06,Arctic (≥60°N),-0.5579438
1992-07,Arctic (≥60°N),-0.5510459
1992-08,Arctic (≥60°N),-0.56351423
1992-09,Arctic (≥60°N),-0.60909426
1992-10,Arctic (≥60°N),-0.43565655
1992-11,Arctic (≥60°N),-1.2215338
1992-12,Arctic (≥60°N),-2.8761482
1993-01,Arctic (≥60°N),-2.1898766
1993-02,Arctic (≥60°N),-1.1049595
1993-03,Arctic (≥60°N),1.2509899
1993-04,Arctic (≥60°N),0.09024525
1993-05,Arctic (≥60°N),-0.18981719
1993-06,Arctic (≥60°N),-0.5681672
1993-07,Arctic (≥60°N),-1.1025901
1993-08,Arctic (≥60°N),-0.891273
1993-09,Arctic (≥60°N),-0.6723877
1993-10,Arctic (≥60°N),0.87669086
1993-11,Arctic (≥60°N),1.097436
1993-12,Arctic (≥60°N),0.2589531
1994-01,Arctic (≥60°N),-0.3774376
1994-02,Arctic (≥60°N),-0.20173073
1994-03,Arctic (≥60°N),-1.262682
1994-04,Arctic (≥60°N),-1.4644728
1994-05,Arctic (≥60°N),-0.36596465
1994-06,Arctic (≥60°N),-0.18511057
1994-07,Arctic (≥60°N),-0.4066062
1994-08,Arctic (≥60°N),-0.38400984
1994-09,Arctic (≥60°N),-0.42672122
1994-10,Arctic (≥60°N),-1.7220945
1994-11,Arctic (≥60°N),-2.600501
1994-12,Arctic (≥60°N),-2.1940956
1995-01,Arctic (≥60°N),0.78253555
1995-02,Arctic (≥60°N),0.42857933
1995-03,Arctic (≥60°N),-0.5996876
1995-04,Arctic (≥60°N),0.59039783
1995-05,Arctic (≥60°N),0.23108125
1995-06,Arctic (≥60°N),-0.29439402
1995-07,Arctic (≥60°N),-0.21816015
1995-08,Arctic (≥60°N),-0.027686596
1995-09,Arctic (≥60°N),-0.38204348
1995-10,Arctic (≥60°N),-0.20772076
1995-11,Arctic (≥60°N),-1.5054388
1995-12,Arctic (≥60°N),-1.6831703
1996-01,Arctic (≥60°N),0.54971695
1996-02,Arctic (≥60°N),-1.0725651
1996-03,Arctic (≥60°N),-1.7891254
1996-04,Arctic (≥60°N),-1.3477125
1996-05,Arctic (≥60°N),-0.20486236
1996-06,Arctic (≥60°N),-0.0047211647
1996-07,Arctic (≥60°N),0.17765284
1996-08,Arctic (≥60°N),0.072227955
1996-09,Arctic (≥60°N),-0.10219729
1996-10,Arctic (≥60°N),-0.37431622
1996-11,Arctic (≥60°N),-1.0855474
1996-12,Arctic (≥60°N),0.7654381
1997-01,Arctic (≥60°N),-0.07543564
1997-02,Arctic (≥60°N),0.21756554
1997-03,Arctic (≥60°N),-0.36975288
1997-04,Arctic (≥60°N),-0.7188978
1997-05,Arctic (≥60°N),-0.6806619
1997-06,Arctic (≥60°N),-0.071890354
1997-07,Arctic (≥60°N),0.08133936
1997-08,Arctic (≥60°N),0.085838795
1997-09,Arctic (≥60°N),-0.051324487
1997-10,Arctic (≥60°N),0.16160297
1997-11,Arctic (≥60°N),-0.3269415
1997-12,Arctic (≥60°N),-0.91405106
